id,Run,Type,Common ranking,Match GS D,"GS Match, P (D Prop)","GS Match, P Prime (D Prop)",Match GS H,"GS Match, P (H Prop)","GS Match, P Prime (H Prop)",Match GS Trunc D,"GS Truncated Match, P (D Prop)","GS Truncated Match, P Prime (D Prop)",Match GS Trunc H,"GS Truncated Match, P (H Prop)","GS Truncated Match, P Prime (H Prop)",Match TAGS P D,"TAGS, P (D Prop)","TAGS, P Prime(D Prop)",Match TAGS P H,"TAGS, P (H Prop)","TAGS, P Prime(H Prop)",blocking pairs TAGS (D Prop),blocking pairs TAGS (H Prop),blocking pairs Trunc. GS (H Prop),blocking pairs Trunc. GS (D Prop),blocking pairs GS (D Prop),blocking pairs GS (H Prop)
H121,49,Hospital,99,W41,1,1,W41,1,1,Unmatched,0,0,Unmatched,0,0,W41,1,1,W41,1,1,0,0,192,192,0,0
H14,49,Hospital,100,W107,4,4,W107,4,4,Unmatched,0,0,Unmatched,0,0,W107,4,4,W107,4,4,0,0,192,192,0,0
H137,49,Hospital,101,W40,1,1,W40,1,1,Unmatched,0,0,Unmatched,0,0,W40,1,1,W40,1,1,0,0,192,192,0,0
H116,49,Hospital,102,W156,1,1,W156,1,1,Unmatched,0,0,Unmatched,0,0,W156,1,1,W156,1,1,0,0,192,192,0,0
H73,49,Hospital,103,W123,2,2,W123,2,2,Unmatched,0,0,Unmatched,0,0,W123,2,2,W123,2,2,0,0,192,192,0,0
H197,49,Hospital,104,W6,1,1,W6,1,1,Unmatched,0,0,Unmatched,0,0,W6,1,1,W6,1,1,0,0,192,192,0,0
H153,49,Hospital,105,W54,5,4,W54,5,4,Unmatched,0,0,Unmatched,0,0,W108,4,3,W108,4,3,1,1,192,192,0,0
H108,49,Hospital,106,W148,2,2,W148,2,2,Unmatched,0,0,Unmatched,0,0,W148,2,2,W148,2,2,0,0,192,192,0,0
H182,49,Hospital,107,W176,2,-1,W176,2,-1,Unmatched,0,0,Unmatched,0,0,W109,4,2,W109,4,2,1,1,192,192,0,0
H199,49,Hospital,108,W97,11,-1,W97,11,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,93,93,192,192,0,0
H162,49,Hospital,109,W188,1,-1,W188,1,-1,Unmatched,0,0,Unmatched,0,0,W153,2,1,W153,2,1,1,1,192,192,0,0
H57,49,Hospital,110,W68,6,3,W68,6,3,Unmatched,0,0,Unmatched,0,0,W68,6,3,W68,6,3,0,0,192,192,0,0
H165,49,Hospital,111,W131,2,2,W131,2,2,Unmatched,0,0,Unmatched,0,0,W131,2,2,W131,2,2,0,0,192,192,0,0
H83,49,Hospital,112,W170,2,2,W170,2,2,Unmatched,0,0,Unmatched,0,0,W170,2,2,W170,2,2,0,0,192,192,0,0
H190,49,Hospital,113,W99,3,3,W99,3,3,Unmatched,0,0,Unmatched,0,0,W99,3,3,W99,3,3,0,0,192,192,0,0
H131,49,Hospital,114,W94,1,1,W94,1,1,Unmatched,0,0,Unmatched,0,0,W94,1,1,W94,1,1,0,0,192,192,0,0
H85,49,Hospital,115,W108,11,-1,W108,11,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,90,90,192,192,0,0
H181,49,Hospital,116,W18,1,-1,W18,1,-1,Unmatched,0,0,Unmatched,0,0,W43,3,1,W43,3,1,1,1,192,192,0,0
H170,49,Hospital,117,W198,7,-1,W198,7,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,86,86,192,192,0,0
H29,49,Hospital,118,W47,2,2,W47,2,2,Unmatched,0,0,Unmatched,0,0,W47,2,2,W47,2,2,0,0,192,192,0,0
H123,49,Hospital,119,W53,1,1,W53,1,1,Unmatched,0,0,Unmatched,0,0,W53,1,1,W53,1,1,0,0,192,192,0,0
H17,49,Hospital,120,W139,1,1,W139,1,1,Unmatched,0,0,Unmatched,0,0,W139,1,1,W139,1,1,0,0,192,192,0,0
H101,49,Hospital,121,W95,2,2,W95,2,2,Unmatched,0,0,Unmatched,0,0,W95,2,2,W95,2,2,0,0,192,192,0,0
H148,49,Hospital,122,W7,4,2,W7,4,2,Unmatched,0,0,Unmatched,0,0,W7,4,2,W7,4,2,0,0,192,192,0,0
H163,49,Hospital,123,W142,1,1,W142,1,1,Unmatched,0,0,Unmatched,0,0,W142,1,1,W142,1,1,0,0,192,192,0,0
H189,49,Hospital,124,W190,4,3,W190,4,3,Unmatched,0,0,Unmatched,0,0,W190,4,3,W190,4,3,0,0,192,192,0,0
H144,49,Hospital,125,W196,1,-1,W196,1,-1,Unmatched,0,0,Unmatched,0,0,W55,5,3,W55,5,3,1,1,192,192,0,0
H111,49,Hospital,126,W90,1,1,W90,1,1,Unmatched,0,0,Unmatched,0,0,W90,1,1,W90,1,1,0,0,192,192,0,0
H172,49,Hospital,127,W21,3,-1,W21,3,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,79,79,192,192,0,0
H186,49,Hospital,128,W181,1,1,W181,1,1,Unmatched,0,0,Unmatched,0,0,W181,1,1,W181,1,1,0,0,192,192,0,0
H27,49,Hospital,129,W171,2,2,W171,2,2,Unmatched,0,0,Unmatched,0,0,W171,2,2,W171,2,2,0,0,192,192,0,0
H171,49,Hospital,130,W130,2,2,W130,2,2,Unmatched,0,0,Unmatched,0,0,W130,2,2,W130,2,2,0,0,192,192,0,0
H128,49,Hospital,131,W109,1,1,W109,1,1,Unmatched,0,0,Unmatched,0,0,W45,2,2,W45,2,2,0,0,192,192,0,0
H150,49,Hospital,132,W2,1,1,W2,1,1,Unmatched,0,0,Unmatched,0,0,W2,1,1,W2,1,1,0,0,192,192,0,0
H16,49,Hospital,133,W137,1,1,W137,1,1,Unmatched,0,0,Unmatched,0,0,W137,1,1,W137,1,1,0,0,192,192,0,0
H117,49,Hospital,134,W72,3,3,W72,3,3,Unmatched,0,0,Unmatched,0,0,W72,3,3,W72,3,3,0,0,192,192,0,0
H155,49,Hospital,135,W117,3,3,W117,3,3,Unmatched,0,0,Unmatched,0,0,W117,3,3,W117,3,3,0,0,192,192,0,0
H187,49,Hospital,136,W183,2,2,W183,2,2,Unmatched,0,0,Unmatched,0,0,W183,2,2,W183,2,2,0,0,192,192,0,0
H30,49,Hospital,137,W119,2,1,W119,2,1,Unmatched,0,0,Unmatched,0,0,W119,2,1,W119,2,1,0,0,192,192,0,0
H64,49,Hospital,138,W77,5,2,W77,5,2,Unmatched,0,0,Unmatched,0,0,W77,5,2,W77,5,2,1,1,192,192,0,0
H10,49,Hospital,139,W129,3,2,W129,3,2,Unmatched,0,0,Unmatched,0,0,W129,3,2,W129,3,2,0,0,192,192,0,0
H58,49,Hospital,140,W140,3,-1,W140,3,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,63,63,192,192,0,0
H80,49,Hospital,141,W96,1,1,W96,1,1,Unmatched,0,0,Unmatched,0,0,W96,1,1,W96,1,1,0,0,192,192,0,0
H118,49,Hospital,142,W88,1,1,W88,1,1,Unmatched,0,0,Unmatched,0,0,W88,1,1,W88,1,1,0,0,192,192,0,0
H176,49,Hospital,143,W146,20,-1,W146,20,-1,Unmatched,0,0,Unmatched,0,0,W198,4,2,W198,4,2,0,0,192,192,0,0
H122,49,Hospital,144,W153,2,1,W153,2,1,Unmatched,0,0,Unmatched,0,0,W91,6,4,W91,6,4,0,0,192,192,0,0
H4,49,Hospital,145,W67,15,-1,W67,15,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,61,61,192,192,0,0
H145,49,Hospital,146,W83,5,4,W83,5,4,Unmatched,0,0,Unmatched,0,0,W83,5,4,W83,5,4,1,1,192,192,0,0
H139,49,Hospital,147,W71,4,3,W71,4,3,Unmatched,0,0,Unmatched,0,0,W71,4,3,W71,4,3,1,1,192,192,0,0
H136,49,Hospital,148,W141,3,3,W141,3,3,Unmatched,0,0,Unmatched,0,0,W141,3,3,W141,3,3,0,0,192,192,0,0
H143,49,Hospital,149,W91,6,4,W91,6,4,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,58,58,192,192,0,0
H26,49,Hospital,150,W189,1,1,W189,1,1,Unmatched,0,0,Unmatched,0,0,W189,1,1,W189,1,1,0,0,192,192,0,0
H34,49,Hospital,151,W55,2,2,W55,2,2,Unmatched,0,0,Unmatched,0,0,W65,7,5,W65,7,5,0,0,192,192,0,0
H152,49,Hospital,152,W112,2,-1,W112,2,-1,Unmatched,0,0,Unmatched,0,0,W103,7,4,W103,7,4,1,1,192,192,0,0
H7,49,Hospital,153,W57,3,1,W57,3,1,Unmatched,0,0,Unmatched,0,0,W57,3,1,W57,3,1,1,1,192,192,0,0
H130,49,Hospital,154,W92,2,1,W92,2,1,Unmatched,0,0,Unmatched,0,0,W92,2,1,W92,2,1,0,0,192,192,0,0
H177,49,Hospital,155,W124,3,-1,W124,3,-1,Unmatched,0,0,Unmatched,0,0,W118,9,3,W118,9,3,2,2,192,192,0,0
H133,49,Hospital,156,W167,1,1,W167,1,1,Unmatched,0,0,Unmatched,0,0,W167,1,1,W167,1,1,0,0,192,192,0,0
H81,49,Hospital,157,W161,2,2,W161,2,2,Unmatched,0,0,Unmatched,0,0,W161,2,2,W161,2,2,0,0,192,192,0,0
H20,49,Hospital,158,W16,9,-1,W16,9,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,48,48,192,192,0,0
H45,49,Hospital,159,W175,2,-1,W175,2,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,47,47,192,192,0,0
H6,49,Hospital,160,W43,4,-1,W43,4,-1,Unmatched,0,0,Unmatched,0,0,W84,6,2,W84,6,2,1,1,192,192,0,0
H3,49,Hospital,161,W23,6,-1,W23,6,-1,Unmatched,0,0,Unmatched,0,0,W81,9,5,W81,9,5,2,2,192,192,0,0
H22,49,Hospital,162,W168,4,3,W168,4,3,Unmatched,0,0,Unmatched,0,0,W168,4,3,W168,4,3,0,0,192,192,0,0
H109,49,Hospital,163,W60,20,-1,W60,20,-1,Unmatched,0,0,Unmatched,0,0,W67,11,3,W67,11,3,2,2,192,192,0,0
H178,49,Hospital,164,W62,4,3,W62,4,3,Unmatched,0,0,Unmatched,0,0,W62,4,3,W62,4,3,0,0,192,192,0,0
H28,49,Hospital,165,W193,2,1,W193,2,1,Unmatched,0,0,Unmatched,0,0,W193,2,1,W193,2,1,0,0,192,192,0,0
H140,49,Hospital,166,W120,9,1,W120,9,1,Unmatched,0,0,Unmatched,0,0,W120,9,1,W120,9,1,3,3,192,192,0,0
H53,49,Hospital,167,W147,1,-1,W147,1,-1,Unmatched,0,0,Unmatched,0,0,W80,4,2,W80,4,2,2,2,192,192,0,0
H67,49,Hospital,168,W200,5,4,W200,5,4,Unmatched,0,0,Unmatched,0,0,W200,5,4,W200,5,4,1,1,192,192,0,0
H13,49,Hospital,169,W126,1,1,W126,1,1,Unmatched,0,0,Unmatched,0,0,W126,1,1,W126,1,1,0,0,192,192,0,0
H169,49,Hospital,170,W25,1,1,W25,1,1,Unmatched,0,0,Unmatched,0,0,W25,1,1,W25,1,1,0,0,192,192,0,0
H5,49,Hospital,171,W14,7,3,W14,7,3,Unmatched,0,0,Unmatched,0,0,W14,7,3,W14,7,3,1,1,192,192,0,0
H60,49,Hospital,172,W82,2,1,W82,2,1,Unmatched,0,0,Unmatched,0,0,W82,2,1,W82,2,1,0,0,192,192,0,0
H41,49,Hospital,173,W191,1,-1,W191,1,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,35,35,192,192,0,0
H61,49,Hospital,174,W70,1,1,W70,1,1,Unmatched,0,0,Unmatched,0,0,W70,1,1,W70,1,1,0,0,192,192,0,0
H191,49,Hospital,175,W103,3,-1,W103,3,-1,Unmatched,0,0,Unmatched,0,0,W35,12,5,W35,12,5,0,0,192,192,0,0
H195,49,Hospital,176,W20,7,5,W20,7,5,Unmatched,0,0,Unmatched,0,0,W20,7,5,W20,7,5,0,0,192,192,0,0
H33,49,Hospital,177,W33,13,4,W33,13,4,Unmatched,0,0,Unmatched,0,0,W33,13,4,W33,13,4,2,2,192,192,0,0
H1,49,Hospital,178,W65,5,-1,W65,5,-1,Unmatched,0,0,Unmatched,0,0,W174,9,1,W174,9,1,2,2,192,192,0,0
H36,49,Hospital,179,W84,8,2,W84,8,2,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,31,31,192,192,0,0
H154,49,Hospital,180,W80,3,-1,W80,3,-1,Unmatched,0,0,Unmatched,0,0,W146,5,3,W146,5,3,0,0,192,192,0,0
H68,49,Hospital,181,W45,22,-1,W45,22,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,31,31,192,192,0,0
H19,49,Hospital,182,W11,16,-1,W11,16,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,31,31,192,192,0,0
H134,49,Hospital,183,W63,11,-1,W63,11,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,31,31,192,192,0,0
H51,49,Hospital,184,W118,6,2,W118,6,2,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,29,29,192,192,0,0
H50,49,Hospital,185,W75,7,-1,W75,7,-1,Unmatched,0,0,Unmatched,0,0,W39,8,2,W39,8,2,2,2,192,192,0,0
H119,49,Hospital,186,W166,4,1,W166,4,1,Unmatched,0,0,Unmatched,0,0,W166,4,1,W166,4,1,0,0,192,192,0,0
H47,49,Hospital,187,W184,5,-1,W184,5,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,28,28,192,192,0,0
H110,49,Hospital,188,W81,8,-1,W81,8,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,30,30,192,192,0,0
H129,49,Hospital,189,W187,8,-1,W187,8,-1,Unmatched,0,0,Unmatched,0,0,W60,3,1,W60,3,1,0,0,192,192,0,0
H167,49,Hospital,190,W39,16,3,W39,16,3,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,28,28,192,192,0,0
H193,49,Hospital,191,W195,14,2,W195,14,2,Unmatched,0,0,Unmatched,0,0,W195,14,2,W195,14,2,2,2,192,192,0,0
H92,49,Hospital,192,W174,34,-1,W174,34,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,28,28,192,192,0,0
H87,49,Hospital,193,W48,28,5,W48,28,5,Unmatched,0,0,Unmatched,0,0,W48,28,5,W48,28,5,2,2,192,192,0,0
H59,49,Hospital,194,W3,57,-1,W3,57,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,26,26,192,192,0,0
H194,49,Hospital,195,W35,44,3,W35,44,3,Unmatched,0,0,Unmatched,0,0,W3,51,4,W3,51,4,3,3,192,192,0,0
H35,49,Hospital,196,W101,48,5,W101,48,5,Unmatched,0,0,Unmatched,0,0,W101,48,5,W101,48,5,4,4,192,192,0,0
H185,49,Hospital,197,W106,14,-1,W106,14,-1,Unmatched,0,0,Unmatched,0,0,W5,57,3,W5,57,3,10,10,192,192,0,0
H77,49,Hospital,198,W56,29,-1,W56,29,-1,Unmatched,0,0,Unmatched,0,0,W79,48,3,W79,48,3,6,6,192,192,0,0
H146,49,Hospital,199,W5,49,-1,W5,49,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,22,22,192,192,0,0
H8,49,Hospital,200,W79,100,-1,W79,100,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,22,22,192,192,0,0
W155,50,Doctor,1,H9,43,-1,H9,43,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,20,20,194,194,0,0
W110,50,Doctor,2,H158,43,2,H158,43,2,Unmatched,0,0,Unmatched,0,0,H158,43,2,H158,43,2,0,0,193,193,0,0
W36,50,Doctor,3,H150,90,3,H150,90,3,Unmatched,0,0,Unmatched,0,0,H150,90,3,H150,90,3,0,0,194,194,0,0
W133,50,Doctor,4,H3,176,-1,H3,176,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,17,17,194,194,0,0
W191,50,Doctor,5,H181,83,1,H181,83,1,Unmatched,0,0,Unmatched,0,0,H181,83,1,H181,83,1,0,0,194,194,0,0
W49,50,Doctor,6,H162,11,1,H162,11,1,Unmatched,0,0,Unmatched,0,0,H162,11,1,H162,11,1,0,0,194,194,0,0
W132,50,Doctor,7,H27,111,1,H27,111,1,Unmatched,0,0,Unmatched,0,0,H27,111,1,H27,111,1,0,0,194,194,0,0
W71,50,Doctor,8,H130,72,1,H130,72,1,Unmatched,0,0,Unmatched,0,0,H130,72,1,H130,72,1,0,0,193,193,0,0
W6,50,Doctor,9,H176,53,3,H176,53,3,Unmatched,0,0,Unmatched,0,0,H176,53,3,H176,53,3,0,0,194,194,0,0
W63,50,Doctor,10,H174,111,5,H174,111,5,Unmatched,0,0,Unmatched,0,0,H174,111,5,H174,111,5,0,0,194,194,0,0
W195,50,Doctor,11,H142,127,5,H142,127,5,Unmatched,0,0,Unmatched,0,0,H142,127,5,H142,127,5,1,1,194,194,0,0
W169,50,Doctor,12,H164,89,1,H164,89,1,Unmatched,0,0,Unmatched,0,0,H164,89,1,H164,89,1,0,0,194,194,0,0
W125,50,Doctor,13,H64,12,1,H64,12,1,Unmatched,0,0,Unmatched,0,0,H64,12,1,H64,12,1,0,0,194,194,0,0
W47,50,Doctor,14,H165,26,1,H165,26,1,Unmatched,0,0,Unmatched,0,0,H165,26,1,H165,26,1,0,0,193,193,0,0
W25,50,Doctor,15,H101,70,2,H101,70,2,Unmatched,0,0,Unmatched,0,0,H101,70,2,H101,70,2,0,0,194,194,0,0
W84,50,Doctor,16,H153,75,3,H153,75,3,Unmatched,0,0,Unmatched,0,0,H153,75,3,H153,75,3,0,0,194,194,0,0
W183,50,Doctor,17,H199,13,1,H199,13,1,Unmatched,0,0,Unmatched,0,0,H199,13,1,H199,13,1,0,0,194,194,0,0
W148,50,Doctor,18,H110,64,2,H110,64,2,H103,5,-1,H103,5,-1,H110,64,2,H110,64,2,0,0,0,0,0,0
W120,50,Doctor,19,H35,163,5,H35,163,5,Unmatched,0,0,Unmatched,0,0,H35,163,5,H35,163,5,3,3,193,193,0,0
W116,50,Doctor,20,H119,116,3,H119,116,3,Unmatched,0,0,Unmatched,0,0,H119,116,3,H119,116,3,0,0,194,194,0,0
W96,50,Doctor,21,H48,17,1,H48,17,1,Unmatched,0,0,Unmatched,0,0,H48,17,1,H48,17,1,0,0,194,194,0,0
W3,50,Doctor,22,H86,195,-1,H86,195,-1,Unmatched,0,0,Unmatched,0,0,H91,183,4,H91,183,4,8,8,193,193,0,0
W38,50,Doctor,23,H189,123,2,H189,123,2,Unmatched,0,0,Unmatched,0,0,H189,123,2,H189,123,2,1,1,193,193,0,0
W127,50,Doctor,24,H46,79,3,H46,79,3,Unmatched,0,0,Unmatched,0,0,H46,79,3,H46,79,3,0,0,194,194,0,0
W7,50,Doctor,25,H43,186,-1,H43,186,-1,Unmatched,0,0,Unmatched,0,0,H105,156,3,H105,156,3,1,1,194,194,0,0
W94,50,Doctor,26,H30,89,2,H30,89,2,Unmatched,0,0,Unmatched,0,0,H30,89,2,H30,89,2,0,0,193,193,0,0
W75,50,Doctor,27,H167,108,5,H167,108,5,Unmatched,0,0,Unmatched,0,0,H167,108,5,H167,108,5,0,0,194,194,0,0
W77,50,Doctor,28,H54,4,1,H54,4,1,H54,4,1,H54,4,1,H54,4,1,H54,4,1,0,0,0,0,0,0
W178,50,Doctor,29,H104,63,2,H104,63,2,Unmatched,0,0,Unmatched,0,0,H104,63,2,H104,63,2,0,0,194,194,0,0
W15,50,Doctor,30,H161,44,3,H161,44,3,Unmatched,0,0,Unmatched,0,0,H161,44,3,H161,44,3,0,0,194,194,0,0
W114,50,Doctor,31,H62,60,4,H62,60,4,Unmatched,0,0,Unmatched,0,0,H62,60,4,H62,60,4,0,0,194,194,0,0
W121,50,Doctor,32,H4,168,5,H4,168,5,Unmatched,0,0,Unmatched,0,0,H4,168,5,H4,168,5,4,4,194,194,0,0
W76,50,Doctor,33,H108,8,1,H108,8,1,Unmatched,0,0,Unmatched,0,0,H108,8,1,H108,8,1,0,0,194,194,0,0
W58,50,Doctor,34,H56,160,-1,H56,160,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,18,18,193,193,0,0
W199,50,Doctor,35,H81,71,1,H81,71,1,Unmatched,0,0,Unmatched,0,0,H81,71,1,H81,71,1,0,0,195,195,0,0
W162,50,Doctor,36,H90,165,-1,H90,165,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,18,18,194,194,0,0
W104,50,Doctor,37,H33,196,-1,H33,196,-1,Unmatched,0,0,Unmatched,0,0,H20,191,5,H20,191,5,10,10,194,194,0,0
W176,50,Doctor,38,H15,157,-1,H15,157,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,19,19,194,194,0,0
W61,50,Doctor,39,H87,156,2,H87,156,2,Unmatched,0,0,Unmatched,0,0,H87,156,2,H87,156,2,3,3,194,194,0,0
W81,50,Doctor,40,H10,118,2,H10,118,2,Unmatched,0,0,Unmatched,0,0,H10,118,2,H10,118,2,0,0,194,194,0,0
W91,50,Doctor,41,H178,63,1,H178,63,1,Unmatched,0,0,Unmatched,0,0,H178,63,1,H178,63,1,0,0,193,193,0,0
W92,50,Doctor,42,H96,25,1,H96,25,1,Unmatched,0,0,Unmatched,0,0,H96,25,1,H96,25,1,0,0,194,194,0,0
W23,50,Doctor,43,H105,151,-1,H105,151,-1,Unmatched,0,0,Unmatched,0,0,H140,114,5,H140,114,5,0,0,195,195,0,0
W14,50,Doctor,44,H168,113,3,H168,113,3,Unmatched,0,0,Unmatched,0,0,H132,103,2,H132,103,2,0,0,193,193,0,0
W107,50,Doctor,45,H69,52,2,H69,52,2,Unmatched,0,0,Unmatched,0,0,H69,52,2,H69,52,2,0,0,194,194,0,0
W68,50,Doctor,46,H117,49,2,H117,49,2,Unmatched,0,0,Unmatched,0,0,H117,49,2,H117,49,2,0,0,194,194,0,0
W98,50,Doctor,47,H22,168,4,H22,168,4,Unmatched,0,0,Unmatched,0,0,H95,131,3,H95,131,3,1,1,194,194,0,0
W19,50,Doctor,48,H6,172,4,H6,172,4,Unmatched,0,0,Unmatched,0,0,H6,172,4,H6,172,4,4,4,194,194,0,0
W124,50,Doctor,49,H79,11,1,H79,11,1,Unmatched,0,0,Unmatched,0,0,H79,11,1,H79,11,1,0,0,193,193,0,0
W193,50,Doctor,50,H147,43,4,H147,43,4,Unmatched,0,0,Unmatched,0,0,H147,43,4,H147,43,4,0,0,194,194,0,0
W32,50,Doctor,51,H94,75,2,H94,75,2,Unmatched,0,0,Unmatched,0,0,H94,75,2,H94,75,2,0,0,195,195,0,0
W55,50,Doctor,52,H99,194,-1,H99,194,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,16,16,194,194,0,0
W16,50,Doctor,53,H29,157,3,H29,157,3,Unmatched,0,0,Unmatched,0,0,H29,157,3,H29,157,3,2,2,194,194,0,0
W24,50,Doctor,54,H59,97,5,H59,97,5,Unmatched,0,0,Unmatched,0,0,H59,97,5,H59,97,5,0,0,194,194,0,0
W184,50,Doctor,55,H92,131,3,H92,131,3,Unmatched,0,0,Unmatched,0,0,H92,131,3,H92,131,3,1,1,194,194,0,0
W172,50,Doctor,56,H95,136,5,H95,136,5,Unmatched,0,0,Unmatched,0,0,H25,120,3,H25,120,3,0,0,194,194,0,0
W149,50,Doctor,57,H113,110,2,H113,110,2,Unmatched,0,0,Unmatched,0,0,H113,110,2,H113,110,2,0,0,194,194,0,0
W137,50,Doctor,58,H141,135,-1,H141,135,-1,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,Unmatched,0,0,17,17,194,194,0,0
W59,50,Doctor,59,H106,23,1,H106,23,1,Unmatched,0,0,Unmatched,0,0,H106,23,1,H106,23,1,0,0,193,193,0,0
W22,50,Doctor,60,H98,97,4,H98,97,4,Unmatched,0,0,Unmatched,0,0,H98,97,4,H98,97,4,0,0,195,195,0,0
W168,50,Doctor,61,H192,60,1,H192,60,1,Unmatched,0,0,Unmatched,0,0,H192,60,1,H192,60,1,0,0,194,194,0,0
W106,50,Doctor,62,H78,168,3,H78,168,3,Unmatched,0,0,Unmatched,0,0,H78,168,3,H78,168,3,4,4,193,193,0,0
W200,50,Doctor,63,H114,15,1,H114,15,1,Unmatched,0,0,Unmatched,0,0,H114,15,1,H114,15,1,0,0,194,194,0,0
W136,50,Doctor,64,H42,69,1,H42,69,1,Unmatched,0,0,Unmatched,0,0,H42,69,1,H42,69,1,0,0,194,194,0,0
W70,50,Doctor,65,H8,41,2,H8,41,2,Unmatched,0,0,Unmatched,0,0,H8,41,2,H8,41,2,0,0,194,194,0,0
W146,50,Doctor,66,H72,117,-1,H72,117,-1,Unmatched,0,0,Unmatched,0,0,H143,170,5,H143,170,5,4,4,193,193,0,0
W30,50,Doctor,67,H18,28,2,H18,28,2,Unmatched,0,0,Unmatched,0,0,H18,28,2,H18,28,2,0,0,194,194,0,0
W13,50,Doctor,68,H151,38,1,H151,38,1,Unmatched,0,0,Unmatched,0,0,H151,38,1,H151,38,1,0,0,194,194,0,0
W179,50,Doctor,69,H25,131,3,H25,131,3,Unmatched,0,0,Unmatched,0,0,H168,121,2,H168,121,2,1,1,194,194,0,0
W26,50,Doctor,70,H194,18,1,H194,18,1,Unmatched,0,0,Unmatched,0,0,H194,18,1,H194,18,1,0,0,194,194,0,0
W150,50,Doctor,71,H109,39,1,H109,39,1,Unmatched,0,0,Unmatched,0,0,H109,39,1,H109,39,1,0,0,194,194,0,0
W115,50,Doctor,72,H5,64,2,H5,64,2,Unmatched,0,0,Unmatched,0,0,H5,64,2,H5,64,2,0,0,194,194,0,0
W4,50,Doctor,73,H55,146,2,H55,146,2,Unmatched,0,0,Unmatched,0,0,H55,146,2,H55,146,2,1,1,194,194,0,0
W95,50,Doctor,74,H47,49,1,H47,49,1,Unmatched,0,0,Unmatched,0,0,H47,49,1,H47,49,1,0,0,194,194,0,0
W159,50,Doctor,75,H77,170,4,H77,170,4,Unmatched,0,0,Unmatched,0,0,H77,170,4,H77,170,4,4,4,193,193,0,0
W187,50,Doctor,76,H91,182,-1,H91,182,-1,Unmatched,0,0,Unmatched,0,0,H68,176,5,H68,176,5,6,6,194,194,0,0
W41,50,Doctor,77,H131,102,2,H131,102,2,Unmatched,0,0,Unmatched,0,0,H131,102,2,H131,102,2,0,0,194,194,0,0
W33,50,Doctor,78,H116,141,5,H116,141,5,Unmatched,0,0,Unmatched,0,0,H116,141,5,H116,141,5,1,1,194,194,0,0
W82,50,Doctor,79,H75,140,3,H75,140,3,Unmatched,0,0,Unmatched,0,0,H75,140,3,H75,140,3,1,1,194,194,0,0
W73,50,Doctor,80,H121,34,2,H121,34,2,Unmatched,0,0,Unmatched,0,0,H121,34,2,H121,34,2,0,0,194,194,0,0
W158,50,Doctor,81,H143,170,-1,H143,170,-1,Unmatched,0,0,Unmatched,0,0,H56,169,2,H56,169,2,4,4,193,193,0,0
W145,50,Doctor,82,H67,143,4,H67,143,4,Unmatched,0,0,Unmatched,0,0,H67,143,4,H67,143,4,1,1,194,194,0,0
W39,50,Doctor,83,H52,200,-1,H52,200,-1,Unmatched,0,0,Unmatched,0,0,H170,177,5,H170,177,5,8,8,194,194,0,0
